FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
123.184,1706.7926,130.05498
4.042702,171.36806,121.299355
1.509116,641.1898,125.58558
9.452431,445.61728,121.99854
1.5522228,1010.2722,120.68471
4.3738017,866.46313,129.29256
2.4488888,1073.8097,129.92589
2.2663226,780.614,133.99928
1.8062798,1171.992,129.38144
2.2766154,714.4944,130.7593
1.5181663,734.6239,130.3019
2.5011435,1536.8505,134.41573
158.50006,467.90375,118.66825
65.09298,1064.6449,130.72147
2.2999606,1412.4906,133.55592
0.6586739,202.03831,118.32632
1.6023228,1082.5103,129.69914
107.03244,93.24832,128.02884
1.7842115,1119.1447,129.62823
3.1969304,997.105,125.8892
2.2655907,801.3002,131.15257
1.7950673,288.63733,122.27323
14.5244055,1253.2283,130.76958
214.69579,1091.5238,126.27983
1.8590903,348.22772,125.89998
59.651993,173.58691,120.26483
1.4156373,702.4703,127.31271
2.5066879,1584.0255,135.90176
0.67376786,404.50613,121.443596
9.441248,1788.7721,128.23984
0.4567068,538.8756,113.81322
4.0143666,2003.6031,128.58069
1.2817346,196.64104,121.617004
1.3848118,274.24564,119.34082
1.8438611,464.39587,116.87571
1.7215312,800.48267,127.554115
4.9163995,1011.74274,127.45437
40.001537,883.97797,131.85924
1.5127974,151.77884,129.03516
1.2145257,596.4421,123.072136
2.7349217,1041.1465,124.8642
18.435537,1778.6646,129.57188
1.1368557,446.10477,121.11811
6.6883497,1085.3798,127.299934
46.179585,1360.9375,131.12596
163.44168,2466.6187,127.407394
114.66453,782.5599,129.57468
2.4576604,274.67813,130.59625
2.3755438,1421.2726,128.76068
9.307178,936.7036,129.47377
7.851096,1796.1201,128.63292
4.447279,1399.9506,129.56248
1.5224047,752.86804,120.22677
2.0099719,1921.9174,128.57152
2.3955204,1368.7112,126.687454
1.7544646,348.28656,121.351006
3.7854984,1053.2899,126.70191
1.415547,748.3429,126.579056
13.439563,762.63965,126.36707
1.4755538,350.13214,128.12338
2.6646788,264.55124,123.492035
2.6241114,682.2039,126.175415
11.424561,2205.8965,130.0778
3.150732,569.8582,126.38923
3.811956,1541.7267,130.32196
4.421871,584.7944,127.38539
4.553621,1660.6659,132.31847
3.0523987,915.16833,133.97086
35.88894,86.133705,122.66893
0.6745455,328.4807,119.05799
8.71961,190.50781,122.74521
19.911087,1292.5425,123.76543
6.967321,705.5177,123.21796
61.166252,70.831795,128.92445
4.46267,821.7938,128.82245
12.377879,905.2901,129.06174
14.3852005,1173.7968,133.4948
1.5943043,486.90558,120.65918
1.2329926,223.18686,128.33115
3.5996423,935.0117,132.08699
4.9087,651.57776,124.36462
2.90365,1171.1079,130.7321
3.755323,732.008,127.84352
3.0365963,1152.2406,126.93141
0.92121714,249.6839,123.213425
1.2416465,1198.2317,122.64906
2.141952,579.6908,129.56392
16.64155,1285.2479,126.4955
6.7038517,1151.3818,130.73575
5.8844185,863.16724,130.34164
1.5242468,714.4737,125.97191
1.3754781,1193.3855,129.50407
6.9074874,374.5399,132.31302
7.077632,652.40027,127.18427
4.322478,1576.818,132.74266
2.345833,534.66125,130.29384
39.556984,2086.9912,129.32036
1.5537127,321.69464,125.004875
7.310978,734.6784,115.205894
0.61341393,234.46149,121.471825
1.0874795,594.36584,127.46236
35.324352,1852.7468,130.23953
1.9799846,1128.1185,130.62657
83.57674,506.929,118.95101
16.444803,834.7278,125.91972
201.60753,720.87494,120.860596
1.0912392,463.81406,121.10364
1.5625148,799.2723,124.13039
1.1582687,333.65506,125.65574
118.58539,334.22723,133.88687
46.818542,1217.9979,128.63817
6.111719,989.6999,129.21432
1.461419,1093.0391,127.20203
3.432426,1250.7151,134.04443
1.6241268,410.0168,135.45625
7.841815,708.6803,131.3184
1.9297336,1659.3518,128.96873
8.361909,204.3499,124.95415
1.8983473,364.2949,129.68834
14.147188,627.5576,131.30225
2.6258974,702.7765,124.32137
0.9881205,637.856,120.62106
2.9540622,1048.6959,125.95896
0.8928022,654.2397,123.54147
10.569681,394.14203,126.73246
7.506077,707.03784,134.73181
2.5722268,260.06125,124.43465
29.110197,493.7773,126.70669
94.62801,395.96124,117.54041
2.4608207,2459.0095,131.49077
202.02147,586.8891,129.42668
0.734803,143.25339,122.11153
1.2263039,493.62866,125.072205
1.1308302,536.1973,124.55441
3.6515286,417.62387,124.60164
4.274399,746.3115,130.6997
4.6629024,1593.1895,128.62646
6.9294753,247.52332,123.23075
1.8355339,1820.0967,126.36398
10.466412,657.4329,128.37608
2.359914,1790.8472,127.38228
129.8001,1058.8173,126.81976
2.0388658,1546.1279,133.3411
5.513094,510.6894,131.13663
3.771319,730.96716,134.32213
9.726115,269.4294,131.79233
2.0430026,496.29282,124.10845
327.58865,1511.0021,127.97924
1.8796312,846.5198,131.38004
19.911764,1054.8818,127.03857
1.5400069,551.81274,123.83853
10.417035,2016.4971,130.8431
19.966951,834.0244,129.43712
2.6635022,1194.3591,130.3233
52.41399,479.25513,119.91546
2.2769945,1795.1376,122.585945
4.803216,2614.536,129.96915
3.286442,99.40772,121.63709
2.6835616,911.1964,127.15708
4.283229,959.2984,126.96406
2.8418636,635.48376,122.759346
1.3546236,257.5382,119.609344
5.6541266,1317.7031,132.87802
5.8280897,529.14575,126.765755
4.8758044,1511.5225,132.75636
4.428761,1181.8883,130.28026
3.1146724,1762.9486,134.41875
17.377083,757.3695,126.44255
2.2298644,695.6289,123.44875
1.589953,902.5645,123.99923
0.86420655,636.585,117.75882
1.4956138,1150.5687,125.74721
2.9953606,506.91605,130.51057
0.61856884,234.29956,115.379105
3.8876038,402.29022,127.86607
20.685522,1012.53796,124.971245
3.1222446,1242.3695,130.17679
6.3976016,991.2247,123.43744
11.868733,1746.9742,130.67073
6.8716874,2292.4397,130.27376
3.3461742,1321.0011,130.29591
1.1954979,233.19708,124.81891
1.2362545,864.84076,121.853516
17.234077,175.04012,122.6511
1.8302038,699.92084,123.133156
6.4865794,149.65569,121.12091
2.9456577,1152.6703,131.53487
3.254832,621.3386,133.29588
11.714758,157.55786,120.020905
1.5493792,330.98227,128.06427
5.156267,382.63617,134.35641
27.490889,1319.0917,130.2234
29.155466,232.80708,121.31426
12.597658,944.96,130.75003
2.5505161,840.1956,117.54326
2.0483806,369.61954,129.09868
50.765724,928.3131,128.55875
1.0784507,884.219,128.39513
3.348739,972.9789,125.66585
0.96426207,308.68768,125.15687
100.67723,398.82416,131.75423
9.697727,1704.9196,130.30334
2.135248,1694.8263,128.5556
8.151193,108.90122,130.3441
0.89496523,96.93653,121.48086
2.0223262,231.84877,124.86709
14.871643,888.55444,134.50858
3.595995,2697.5332,135.92212
1.1426092,245.32138,120.04251
1.763534,881.52313,129.46797
7.216374,541.98126,121.92844
1.0104072,420.8635,120.88813
10.962756,341.40662,127.19714
1.4647346,740.22565,131.52725
12.718811,192.13101,123.18916
10.327716,113.536285,124.70615
1.9354792,657.37695,133.58849
3.0178356,1262.1663,125.16502
17.321093,301.1659,129.33847
9.578258,201.42441,133.93405
2.4414604,1083.6709,132.23282
10.874038,380.9876,132.47342
5.7303805,292.0849,115.23671
1.0686971,400.72153,126.157135
2.2469902,692.08246,122.31773
1.9809313,1935.9692,131.86026
1.7108037,951.1986,124.69589
2.8416843,503.76328,128.902
1.3043778,289.02795,127.327385
1.7330278,1907.4852,128.06432
9.806372,761.7095,133.14365
18.55922,241.46175,117.93707
14.35006,872.0599,134.51874
11.223428,1005.6106,128.85912
1.9377797,414.33377,129.26265
0.9540129,573.6352,116.81988
0.9014367,437.83783,121.55275
2.0775964,813.6173,125.94878
17.121128,1023.1955,135.34229
74.23719,670.6011,127.43496
3.3410978,445.8003,117.78968
3.0321405,781.4138,132.52864
5.32627,1166.2283,125.70176
2.2010036,479.55835,129.8378
1.3502645,340.29688,119.53432
2.7545307,612.06274,127.97424
2.618338,1254.5403,132.85464
1.2050838,459.9264,123.82242
10.5199375,344.70773,123.60957
9.993522,800.52,130.88805
1.9265081,1681.1321,127.84648
23.551708,800.41187,126.41101
6.6615863,2903.9834,132.962
58.21507,720.89703,124.27279
0.7802068,101.34156,124.286255
121.93148,2331.8103,127.0818
0.5305866,144.03967,115.51573
1.885763,2266.138,125.7257
16.818905,702.8843,126.34411
6.3598595,522.4115,128.5713
1.7266254,893.898,121.21993
3.567774,1258.0546,131.96045
5.86355,466.23447,132.38419
32.749447,1296.5038,128.30437
3.6312628,239.14323,123.64976
2.0145051,572.4018,125.683495
4.965671,833.3488,125.9164
10.151944,1055.5327,127.58074
29.675951,756.3671,128.35573
2.52965,1530.3268,130.26793
16.431395,191.00157,128.58583
11.261485,2040.9019,132.95456
1.9938754,1906.3466,130.2471
4.2130218,2103.3616,128.37115
79.49376,371.49844,121.18818
1.8000119,660.5893,125.85396
25.378502,866.4485,132.40198
2.206883,830.4424,118.395294
7.0260296,473.33963,120.13342
8.219044,487.6206,120.34433
0.6533852,276.7854,120.92642
1.4938734,179.78769,122.11642
2.3681214,1385.5083,125.23877
9.974825,1278.1124,128.61366
4.276186,1127.1694,125.87597
2.4204159,996.9251,131.30354
3.6794152,1615.6748,126.251434
2.1293724,948.0111,130.10355
1.1881435,692.08057,127.30587
2.1105998,552.1448,123.25204
15.849477,1033.2672,126.006645
5.019852,617.9623,128.34941
6.1267033,705.46,124.51955
22.088673,300.30307,130.29
2.0120287,366.0021,130.55711
3.3548892,1397.2544,128.42294
2.0887983,643.69916,122.37704
25.107033,295.72342,129.14206
2.7423239,884.88635,134.30656
22.933456,1376.2483,127.28849
0.89591205,524.2144,123.50341
3.198887,614.7571,133.43091
1.7171726,419.47015,124.94086
34.540764,542.9048,131.01811
0.6903332,833.3446,118.05165
13.191939,612.2648,124.31196
5.484615,254.76045,129.03574
7.693361,727.3475,117.92486
1.1540761,499.6134,126.19234
36.022713,921.9404,126.95521
1.0026612,880.9142,125.55366
1.9087902,601.68475,129.14017
4.852672,1051.4514,130.29152
2.1038344,313.0746,127.276825
2.217874,1221.0829,133.4989
1.4087158,696.1078,127.13926
2.111405,1259.594,133.53288
2.263515,1023.7452,130.766
47.76374,319.02414,119.71373
0.7715516,262.1515,121.98799
2.9723525,1079.1975,133.78638
10.530882,255.03934,114.69064
0.47184044,231.7474,117.71332
3.154917,861.9413,126.0166
5.08733,1239.6719,127.35646
1.8647983,725.5472,129.33946
5.125259,1044.088,126.434105
24.978039,256.65057,127.844124
2.0864096,471.23718,127.55234
5.6994715,1129.717,129.99733
70.06155,1181.9419,130.0205
1.3026537,731.08905,126.81194
68.259735,2953.0112,132.69122
1.8466687,538.82324,131.44385
3.0954022,1697.8123,126.05508
53.325592,947.34515,132.82803
32.308895,1137.3185,132.26389
12.906966,172.96542,122.781586
2.708834,1311.1019,132.96326
4.492089,282.3604,122.50896
15.422492,923.79144,134.73476
2.3293884,438.3,120.37037
2.9674785,2303.7778,133.91924
3.8707423,90.689766,128.41783
10.117465,595.2881,122.06937
6.5357823,2192.7427,127.773224
165.14313,65.33098,118.29167
19.927498,2124.607,130.7826
3.5302258,556.1801,122.705986
12.626781,649.5779,126.20776
0.8834971,650.26215,123.90617
0.8505259,383.43542,121.00251
3.0815058,525.75885,129.87413
34.547096,1329.3035,125.28968
8.868193,915.24866,123.52772
12.25187,1547.3694,130.01431
1.1573023,630.13196,124.236786
1.5535816,121.9796,127.00702
16.180454,1119.3125,125.87301
9.651962,604.4919,126.30272
0.63358897,160.7542,121.31099
159.68439,1287.2439,123.19171
1.887589,613.2951,129.1065
2.2643929,899.39557,134.06825
1.6284207,1459.2452,127.25635
1.3199656,1522.37,125.97269
0.93632764,656.378,125.622955
10.250518,1090.3429,125.47504
1.8214769,1096.549,125.15232
2.9103014,132.43906,119.47382
0.75042355,386.003,119.12633
51.70056,233.98401,129.9349
5.5496073,1201.1831,125.49994
13.252379,2496.9946,131.0571
2.977667,767.0163,128.75142
1.6602226,837.3885,127.606255
7.3083344,1407.7765,133.42311
6.8293,810.3375,128.30235
1.742408,805.69196,130.29906
2.0697615,230.9627,124.02597
3.54426,1904.0208,132.49922
98.63152,65.27879,123.53303
1.4583408,204.88223,119.9397
0.79797274,897.8068,117.62701
0.8676187,767.8317,119.780136
6.198351,240.89743,128.27473
6.633689,523.03864,127.748665
92.86284,801.2862,116.105484
1.7235539,1048.5752,127.12057
7.1971607,252.899,124.80346
5.270187,1031.3949,122.86732
1.8496099,177.02519,121.726204
0.8298129,447.3921,121.874115
1.0189607,435.859,123.13981
19.246532,291.70825,125.34916
1.0887581,610.02386,119.08839
1.1411486,528.12146,119.50058
1.6264865,354.2197,122.96364
15.310662,187.36903,129.22517
0.8218275,539.834,125.611145
3.1907692,1746.04,133.2773
7.6029363,1169.3676,132.39226
4.9743447,898.35284,122.29296
227.72798,973.4986,125.40791
4.3937397,477.71692,121.06087
1.37867,1058.2812,126.628235
14.294983,1008.7083,129.2339
9.864753,151.1836,129.6111
2.350129,585.3604,132.29291
1.0347831,349.86493,118.534935
1.5427426,1728.6306,129.88074
169.19467,215.11845,120.56882
11.935263,1192.138,129.65938
9.4743,275.58252,129.85529
2.4929378,409.7225,127.48701
2.4330926,1196.0115,130.48618
2.134178,1087.5879,127.03839
0.86727124,236.00311,117.87062
2.4924073,631.23096,127.3477
2.670705,945.9882,133.50146
3.273696,903.6983,130.46407
3.197218,401.10562,116.92012
1.3855551,116.20591,126.34353
1.5737122,580.8962,122.71934
0.7536095,774.34375,123.821465
7.7280655,640.45197,121.23842
4.425424,1481.3821,123.11925
6.919809,1403.0363,130.66846
2.7469125,458.41885,127.27561
0.90594375,949.2245,124.567986
1.6964393,1415.0355,128.736
2.0527406,816.61975,130.69484
12.642847,1135.899,127.72962
1.919298,1049.7485,128.3468
1.0984759,480.82367,128.05637
21.279268,939.23694,131.02888
1.6055591,1752.1145,128.63757
47.981895,210.5548,129.8905
16.369675,2043.6584,127.66927
5.1773577,456.94443,121.49287
83.32986,1030.7468,122.667885
3.746873,1718.0077,127.932755
3.3074355,1425.5303,131.33871
0.9162159,1037.3145,126.87766
0.8913142,383.85876,123.6168
1.9067911,1312.2625,124.22103
6.470627,142.81276,124.84839
2.1265295,1765.6151,129.80812
2.0439405,313.78494,133.25345
1.7769458,280.1206,124.306885
1.5347203,187.98227,118.82944
1.3258051,453.48676,119.831
15.054777,623.8682,129.84917
5.183477,1480.1622,131.64186
0.92027074,1116.2095,122.07671
12.114484,213.9053,119.956635
5.9464383,361.64328,120.071815
1.6587911,1578.9242,129.36778
1.3068069,252.65701,127.69366
5.3233824,977.7517,132.40489
2.8496058,352.33447,125.6294
0.83613414,360.20364,117.42551
2.1794908,321.17758,117.32642
6.8474154,1331.6493,135.07545
5.5406284,192.20813,123.87232
3.0175915,2980.984,124.95045
1.1406033,553.39764,122.11829
2.3374681,798.8443,132.73357
1.1900402,920.3528,123.45752
1.8749413,320.70505,126.46682
1.112933,726.4669,128.26868
106.010506,173.57924,123.33914
138.89272,294.68716,116.16464
6.8249907,875.22955,128.44759
0.7275345,553.1609,121.99612
8.911722,687.82837,134.40137
2.3553972,573.9465,129.72095
1.4049243,1099.9406,123.662094
1.6202244,570.212,126.575264
1.9812379,980.8928,127.516884
13.874168,631.79346,133.30106
10.970318,861.0838,127.444824
2.110985,1157.2964,129.73685
1.5148072,244.3439,121.51392
13.801226,844.53705,131.95732
2.0407522,850.9461,125.62947
2.9347897,440.8272,122.192215
1.1736772,167.7502,126.73911
188.27669,1163.743,125.25167
15.495755,427.8645,125.15728
2.6071582,598.3921,127.34964
1.2932391,578.2671,127.87747
2.7057412,1991.1321,128.08606
37.51533,1052.3071,123.73724
1.1247108,1366.212,120.07626
1.6360523,930.59717,126.61654
0.7860225,137.69951,121.826164
2.2571468,397.1152,126.597565
1.3565124,379.43668,129.39865
1.288773,433.65256,117.01576
2.833768,614.3957,131.3734
2.01842,445.39285,128.11382
13.537477,1100.7275,132.34871
1.2051576,613.2596,124.206894
5.077511,805.3644,127.9644
10.486318,1456.536,136.0773
3.272345,1311.2058,132.07242
38.009136,1189.3706,130.781
3.8567355,75.66213,122.3934
6.3179607,493.03946,132.8439
7.4668517,325.30856,120.54126
19.132013,234.04597,126.72799
7.1949625,1014.1583,127.11203
2.60019,1151.7417,134.9459
4.1603184,445.57727,133.52103
207.97485,1171.0726,122.767166
21.128649,547.9439,123.80765
3.645534,905.615,126.27958
2.5889292,1463.3402,131.75053
1.0806886,373.55438,125.46135
0.72059876,676.35876,121.09255
6.1305504,807.98267,127.130424
0.8694937,618.2345,125.6711
1.8560082,762.12445,130.01451
2.412808,186.39426,114.24375
2.4956129,1107.1863,129.75867
3.703104,829.52356,128.83307
3.584453,1877.1307,128.47249
2.3217297,496.56134,131.84416
3.6948135,838.30347,132.43019
2.3099945,718.7994,133.88327
2.8743908,954.67,134.95299
3.9672375,354.3508,122.214745
1.8942182,1074.6816,120.9979
2.3860922,1851.5869,131.82245
3.497645,684.5969,132.1172
2.6659799,878.7389,127.85243
1.7964936,527.1907,122.75366
2.725813,249.91891,131.02242
9.44248,187.68307,125.96213
1.6119043,1240.1351,129.40843
10.600797,145.71025,120.331
2.2518344,256.1598,119.66679
2.798348,387.3567,133.98677
14.368903,947.0761,135.31262
4.1301455,175.88628,127.77116
1.8046782,907.0071,131.5603
1.8135116,334.0493,122.48527
36.69765,691.3468,129.05568
2.205633,605.5306,125.75542
57.615093,2007.6459,127.50979
40.55426,1777.5608,122.21399
8.575712,802.55396,135.16206
5.4780507,294.20984,122.02536
20.177887,1476.1538,134.67943
6.901272,902.74896,123.68448
1.7725351,2030.425,128.65785
5.01043,429.7389,124.49969
3.4710562,680.9631,131.64316
2.4443626,483.08307,132.0448
2.4636152,980.9296,132.1725
1.1508164,960.3952,120.29741
25.047064,733.86206,132.12189
3.297792,1249.5884,132.30257
1.0404387,592.3859,126.08582
4.9000773,153.59409,124.236435
16.609022,898.3312,120.38018
2.7167103,950.5175,126.769646
0.6621574,370.79623,121.72446
165.70193,802.25616,126.14825
1.376546,86.458824,126.36749
1.71132,1300.6996,122.92247
60.418175,471.25998,124.90243
0.978939,225.84366,120.0032
71.97274,1079.6736,119.364334
187.38232,2912.187,136.89961
1.6884392,1316.8518,123.73572
12.254931,1400.1436,133.14798
3.4753215,560.26447,126.42163
5.8604593,130.54797,124.08746
3.866868,138.07547,122.39974
0.9634597,529.85956,126.966606
3.3378313,1619.723,135.7033
7.29605,847.0526,135.17973
12.3956585,1222.6908,129.11963
1.83677,528.75183,116.38025
3.192,454.8185,116.94349
3.1277547,561.3607,133.52264
6.148171,1005.45874,122.401215
14.077242,139.4602,122.939995
2.056066,1165.6367,128.82512
6.0134053,164.05676,125.46391
61.54549,2107.965,130.89653
1.049413,115.149506,124.27954
3.8910213,1795.8816,127.793365
0.7063223,541.97864,116.70395
15.19837,891.05975,126.930435
2.76468,1067.239,133.49535
6.553699,1235.8292,133.19301
1.6009375,666.0791,128.64644
0.737786,256.08496,120.66915
1.4761628,386.29736,120.87433
7.118135,1404.8097,129.40213
12.827344,1362.4065,134.29399
2.8451817,1038.9843,128.21973
5.801811,903.8033,131.67633
14.834066,937.5158,130.14368
16.118898,1157.9136,126.773994
3.2748375,491.66824,123.06901
1.2686886,287.9271,121.93614
1.4446044,736.38995,128.37044
273.75626,1622.511,130.54584
6.727537,925.31836,128.34859
8.2939005,411.0573,122.96474
1.8765318,246.69893,129.79533
1.7216724,508.95975,131.35468
0.66127586,294.61188,121.24209
1.7687469,253.36133,128.56604
5.594575,1208.1733,133.33449
14.694645,223.02971,119.49689
11.879411,854.9447,128.61601
14.390246,912.28644,126.01204
14.2145815,353.64026,127.24324
3.1762116,564.3805,124.096756
1.7535219,1228.5631,127.99526
2.8272338,1971.4983,128.7283
2.41772,302.74417,125.78594
0.85994047,353.14594,124.66983
10.13534,237.49638,126.77562
71.06665,677.40765,121.968956
0.75871056,83.49637,120.06026
1.5472702,552.35956,125.27753
113.06057,1140.4421,130.28764
3.1562538,914.7378,134.40303
1.643665,1053.2798,129.15434
13.519826,654.51227,129.84349
2.417466,386.66714,119.82712
2.048357,1643.4343,126.76925
2.7515886,842.2151,129.73698
1.9704587,1900.8812,128.05359
3.470239,1422.6672,125.401085
1.1240804,879.7679,123.57508
6.3106184,482.8041,124.43004
1.7218902,914.9603,116.26711
8.732887,769.3527,126.37466
12.753264,1356.9163,134.16698
9.623007,505.24042,133.808
1.1035783,273.19122,123.60981
3.114198,130.60687,126.123436
